ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-26 09:40,1.39,3.15,0.93,2.07
2022-06-26 09:50,1.4,3.12,0.92,2.04
2022-06-26 10:00,1.4,3.12,0.92,2.04
2022-06-26 10:10,1.4,3.11,0.91,2.02
2022-06-26 10:20,1.33,3.09,0.9,1.99
2022-06-26 10:30,1.3,3.08,0.89,1.99
2022-06-26 10:40,1.34,3.05,0.88,1.99
2022-06-26 10:50,1.34,3.05,0.88,1.99
2022-06-26 11:00,1.34,3.03,0.85,1.99
2022-06-26 11:10,1.31,3.03,0.85,1.98
2022-06-26 11:20,1.29,3.03,0.85,1.97
2022-06-26 11:30,1.29,3.03,0.85,1.96
2022-06-26 11:40,1.28,3.03,0.84,1.95
2022-06-26 11:50,1.28,3.02,0.84,1.95
2022-06-26 12:00,1.28,3.02,0.83,1.96
2022-06-26 12:10,1.29,3.01,0.83,2.01
2022-06-26 12:20,1.29,3.01,0.83,2.01
2022-06-26 12:30,1.3,3.01,0.81,2.01
2022-06-26 12:40,1.3,3.01,0.83,2.01
2022-06-26 12:50,1.29,3.01,0.87,2.0
2022-06-26 13:00,1.29,3.01,0.87,2.0
2022-06-26 13:10,1.29,3.06,0.88,2.0
2022-06-26 13:20,1.32,3.06,0.88,2.0
2022-06-26 13:30,1.34,3.06,0.89,2.01
2022-06-26 13:40,1.34,3.06,0.89,2.01
2022-06-26 13:50,1.35,3.07,0.88,2.02
2022-06-26 14:00,1.36,3.08,0.9,2.03
2022-06-26 14:10,1.35,3.08,0.91,2.03
2022-06-26 14:20,1.35,3.08,0.91,2.03
2022-06-26 14:30,1.36,3.09,0.91,2.03
2022-06-26 14:40,1.36,3.09,0.91,2.04
2022-06-26 14:50,1.36,3.09,0.92,2.05
2022-06-26 15:00,1.37,3.09,0.92,2.06
2022-06-26 15:10,1.38,3.1,0.92,2.06
2022-06-26 15:20,1.38,3.1,0.92,2.06
2022-06-26 15:30,1.38,3.1,0.93,2.06
2022-06-26 15:40,1.37,3.11,0.94,2.06
2022-06-26 15:50,1.37,3.11,0.94,2.06
2022-06-26 16:00,1.39,3.12,0.94,2.06
2022-06-26 16:10,1.4,3.12,0.95,2.06
2022-06-26 16:20,1.4,3.12,0.95,2.07
2022-06-26 16:30,1.41,3.12,0.95,2.07
2022-06-26 16:40,1.4,3.13,0.95,2.07
2022-06-26 16:50,1.41,3.13,0.95,2.08
2022-06-26 17:00,1.41,3.13,0.96,2.08
2022-06-26 17:10,1.41,3.13,0.96,2.09
2022-06-26 17:20,1.38,3.13,0.96,2.09
2022-06-26 17:30,1.38,3.13,0.96,2.09
2022-06-26 17:40,1.38,3.13,0.96,2.09
2022-06-26 17:50,1.37,3.13,0.95,2.1
2022-06-26 18:00,1.38,3.13,0.95,2.13
2022-06-26 18:10,1.37,3.13,0.95,2.16
2022-06-26 18:20,1.38,3.13,0.95,2.18
2022-06-26 18:30,1.38,3.13,0.97,2.17
2022-06-26 18:40,1.38,3.13,0.98,2.16
2022-06-26 18:50,1.33,3.16,1.01,2.14
2022-06-26 19:00,1.35,3.18,1.02,2.11
2022-06-26 19:10,1.37,3.18,1.02,2.1
2022-06-26 19:20,1.42,3.18,0.99,2.09
2022-06-26 19:30,1.44,3.17,0.98,2.09
2022-06-26 19:40,1.46,3.17,0.95,2.09
2022-06-26 19:50,1.45,3.16,0.95,2.09
2022-06-26 20:00,1.43,3.15,0.95,2.08
2022-06-26 20:10,1.43,3.15,0.95,2.08
2022-06-26 20:20,1.37,3.13,0.95,2.05
2022-06-26 20:30,1.35,3.12,0.95,2.06
2022-06-26 20:40,1.34,3.11,0.94,2.08
2022-06-26 20:50,1.34,3.1,0.9,2.08
2022-06-26 21:00,1.34,3.1,0.9,2.08
2022-06-26 21:10,1.33,3.08,0.9,2.08
2022-06-26 21:20,1.33,3.08,0.9,2.08
2022-06-26 21:30,1.31,3.08,0.9,2.06
2022-06-26 21:40,1.31,3.08,0.91,2.04
2022-06-26 21:50,1.31,3.08,0.91,2.04
2022-06-26 22:00,1.31,3.08,0.9,2.03
2022-06-26 22:10,1.32,3.08,0.89,2.03
2022-06-26 22:20,1.32,3.07,0.88,2.02
2022-06-26 22:30,1.32,3.07,0.88,2.02
2022-06-26 22:40,1.31,3.06,0.88,2.02
2022-06-26 22:50,1.3,3.06,0.88,2.01
2022-06-26 23:00,1.3,3.06,0.88,2.01
2022-06-26 23:10,1.29,3.05,0.88,2.01
2022-06-26 23:20,1.29,3.05,0.87,2.01
2022-06-26 23:30,1.29,3.05,0.87,2.01
2022-06-26 23:40,1.28,3.04,0.86,2.01
2022-06-26 23:50,1.28,3.04,0.86,2.01
2022-06-27 00:00,1.28,3.04,0.86,2.0
2022-06-27 00:10,1.27,3.04,0.86,2.0
2022-06-27 00:20,1.27,3.04,0.86,1.99
2022-06-27 00:30,1.27,3.03,0.86,1.99
2022-06-27 00:40,1.26,3.03,0.85,1.99
2022-06-27 00:50,1.26,3.03,0.85,1.99
2022-06-27 01:00,1.26,3.02,0.85,1.99
2022-06-27 01:10,1.26,3.02,0.85,1.99
2022-06-27 01:20,1.25,3.02,0.84,1.99
2022-06-27 01:30,1.25,3.02,0.83,1.98
2022-06-27 01:40,1.25,3.01,0.83,1.98
2022-06-27 01:50,1.24,3.01,0.83,1.97
2022-06-27 02:00,1.24,3.0,0.82,1.97
2022-06-27 02:10,1.24,3.0,0.82,1.97
2022-06-27 02:20,1.24,3.0,0.82,1.97
2022-06-27 02:30,1.23,3.0,0.82,1.97
2022-06-27 02:40,1.23,3.0,0.82,1.97
2022-06-27 02:50,1.23,2.99,0.82,1.98
2022-06-27 03:00,1.23,2.99,0.81,1.98
2022-06-27 03:10,1.22,2.99,0.81,1.98
2022-06-27 03:20,1.22,2.99,0.81,1.98
2022-06-27 03:30,1.22,2.99,0.81,1.97
2022-06-27 03:40,1.22,2.98,0.81,1.97
2022-06-27 03:50,1.22,2.98,0.8,1.97
2022-06-27 04:00,1.22,2.98,0.8,1.97
2022-06-27 04:10,1.21,2.98,0.8,1.96
2022-06-27 04:20,1.21,2.97,0.8,1.96
2022-06-27 04:30,1.21,2.97,0.8,1.96
2022-06-27 04:40,1.2,2.97,0.79,1.96
2022-06-27 04:50,1.2,2.97,0.79,1.96
2022-06-27 05:00,1.2,2.96,0.79,1.95
2022-06-27 05:10,1.2,2.96,0.79,1.95
2022-06-27 05:20,1.19,2.96,0.78,1.95
2022-06-27 05:30,1.19,2.96,0.78,1.95
2022-06-27 05:40,1.19,2.96,0.78,2.02
2022-06-27 05:50,1.19,2.95,0.78,2.11
2022-06-27 06:00,1.18,2.95,0.77,2.17
2022-06-27 06:10,1.18,2.95,0.77,2.21
2022-06-27 06:20,1.18,2.95,0.89,2.23
2022-06-27 06:30,1.18,3.07,0.96,2.25
2022-06-27 06:40,1.18,3.07,0.96,2.25
2022-06-27 06:50,1.31,3.17,1.03,2.29
2022-06-27 07:00,1.43,3.2,1.07,2.3
2022-06-27 07:10,1.43,3.2,1.07,2.3
2022-06-27 07:20,1.63,3.33,1.11,2.31
2022-06-27 07:30,1.69,3.41,1.2,2.3
2022-06-27 07:40,1.73,3.47,1.26,2.27
2022-06-27 07:50,1.76,3.48,1.3,2.24
2022-06-27 08:00,1.78,3.52,1.31,2.18
2022-06-27 08:10,1.81,3.52,1.31,2.15
2022-06-27 08:20,1.87,3.51,1.3,2.18
2022-06-27 08:30,1.91,3.51,1.26,2.21
2022-06-27 08:40,1.91,3.51,1.26,2.21
2022-06-27 08:50,1.86,3.47,1.24,2.26
2022-06-27 09:00,1.81,3.43,1.24,2.27
2022-06-27 09:10,1.75,3.41,1.23,2.27
2022-06-27 09:20,1.75,3.41,1.23,2.27
2022-06-27 09:30,1.68,3.4,1.21,2.3
2022-06-27 09:40,1.65,3.37,1.2,2.31
2022-06-27 09:50,1.63,3.36,1.19,2.31
2022-06-27 10:00,1.62,3.35,1.18,2.3
2022-06-27 10:10,1.58,3.34,1.17,2.29
2022-06-27 10:20,1.58,3.34,1.17,2.29
2022-06-27 10:30,1.49,3.31,1.14,2.26
2022-06-27 10:40,1.49,3.27,1.11,2.24
2022-06-27 10:50,1.49,3.27,1.11,2.24
2022-06-27 11:00,1.47,3.23,1.05,2.21
2022-06-27 11:10,1.44,3.22,1.03,2.19
2022-06-27 11:20,1.43,3.2,1.02,2.17
2022-06-27 11:30,1.43,3.2,1.02,2.17
2022-06-27 11:40,1.41,3.19,1.01,2.14
2022-06-27 11:50,1.4,3.17,0.99,2.11
2022-06-27 12:00,1.37,3.14,0.96,2.08
2022-06-27 12:10,1.36,3.13,0.95,2.07
2022-06-27 12:20,1.34,3.11,0.93,2.11
2022-06-27 12:30,1.33,3.09,0.91,2.1
2022-06-27 12:40,1.32,3.07,0.89,2.09
2022-06-27 12:50,1.3,3.06,0.88,2.08
2022-06-27 13:00,1.27,3.05,0.91,2.07
2022-06-27 13:10,1.27,3.05,0.91,2.07
2022-06-27 13:20,1.26,3.08,0.91,2.06
2022-06-27 13:30,1.29,3.06,0.89,2.04
2022-06-27 13:40,1.33,3.05,0.88,2.03
2022-06-27 13:50,1.33,3.05,0.88,2.03
2022-06-27 14:00,1.31,3.05,0.86,2.03
2022-06-27 14:10,1.32,3.05,0.86,2.02
2022-06-27 14:20,1.32,3.05,0.86,2.02
2022-06-27 14:30,1.29,3.05,0.87,1.99
2022-06-27 14:40,1.28,3.05,0.87,1.98
2022-06-27 14:50,1.28,3.04,0.86,1.99
2022-06-27 15:00,1.27,3.03,0.85,2.01
2022-06-27 15:10,1.26,3.03,0.85,2.01
2022-06-27 15:20,1.26,3.02,0.84,2.01
2022-06-27 15:30,1.26,3.02,0.84,2.0
2022-06-27 15:40,1.25,3.01,0.84,2.0
2022-06-27 15:50,1.25,3.01,0.84,1.99
2022-06-27 16:00,1.25,3.01,0.84,1.99
2022-06-27 16:10,1.25,3.01,0.84,1.99
2022-06-27 16:20,1.26,3.01,0.84,1.98
2022-06-27 16:30,1.26,3.01,0.83,1.97
2022-06-27 16:40,1.26,3.01,0.83,1.98
2022-06-27 16:50,1.25,3.01,0.83,1.97
2022-06-27 17:00,1.25,3.01,0.82,1.97
2022-06-27 17:10,1.24,3.0,0.82,1.97
2022-06-27 17:20,1.24,3.0,0.82,1.97
2022-06-27 17:30,1.22,3.0,0.81,1.97
2022-06-27 17:40,1.22,3.0,0.81,1.97
2022-06-27 17:50,1.22,2.98,0.81,1.97
2022-06-27 18:00,1.21,2.98,0.8,1.97
2022-06-27 18:10,1.21,2.97,0.79,1.97
2022-06-27 18:20,1.16,2.97,0.79,1.99
2022-06-27 18:30,1.16,2.97,0.79,2.04
2022-06-27 18:40,1.15,2.94,0.79,2.08
2022-06-27 18:50,1.15,2.94,0.79,2.08
2022-06-27 19:00,1.16,2.93,0.8,2.11
2022-06-27 19:10,1.17,2.97,0.86,2.12
2022-06-27 19:20,1.17,2.97,0.86,2.12
2022-06-27 19:30,1.22,3.07,0.92,2.1
2022-06-27 19:40,1.22,3.07,0.92,2.1
2022-06-27 19:50,1.4,3.1,0.95,2.04
2022-06-27 20:00,1.45,3.14,0.95,1.99
2022-06-27 20:10,1.45,3.14,0.95,1.99
2022-06-27 20:20,1.5,3.23,1.0,1.93
2022-06-27 20:30,1.51,3.22,0.99,1.94
2022-06-27 20:40,1.51,3.22,0.99,1.94
2022-06-27 20:50,1.47,3.13,0.92,1.94
2022-06-27 21:00,1.42,3.1,0.91,1.96
2022-06-27 21:10,1.35,3.08,0.9,2.0
2022-06-27 21:20,1.29,3.06,0.9,2.02
2022-06-27 21:30,1.26,3.05,0.86,2.03
2022-06-27 21:40,1.24,3.0,0.85,2.03
2022-06-27 21:50,1.24,3.0,0.85,2.03
2022-06-27 22:00,1.22,2.98,0.82,2.01
2022-06-27 22:10,1.22,2.98,0.82,2.01
2022-06-27 22:20,1.21,2.99,0.81,1.97
2022-06-27 22:30,1.22,2.98,0.81,1.94
2022-06-27 22:40,1.24,2.97,0.79,1.92
2022-06-27 22:50,1.24,2.97,0.79,1.92
2022-06-27 23:00,1.24,2.97,0.78,1.89
2022-06-27 23:10,1.23,2.97,0.78,1.89
2022-06-27 23:20,1.22,2.96,0.78,1.88
2022-06-27 23:30,1.21,2.95,0.77,1.88
2022-06-27 23:40,1.21,2.95,0.77,1.88
2022-06-27 23:50,1.18,2.92,0.74,1.88
2022-06-28 00:00,1.18,2.92,0.74,1.88
2022-06-28 00:10,1.16,2.92,0.74,1.89
2022-06-28 00:20,1.14,2.9,0.72,1.88
2022-06-28 00:30,1.14,2.9,0.72,1.88
2022-06-28 00:40,1.13,2.88,0.71,1.86
2022-06-28 00:50,1.12,2.88,0.71,1.86
2022-06-28 01:00,1.12,2.88,0.7,1.88
2022-06-28 01:10,1.12,2.88,0.69,1.89
2022-06-28 01:20,1.12,2.87,0.69,1.88
2022-06-28 01:30,1.12,2.86,0.68,1.88
2022-06-28 01:40,1.12,2.86,0.68,1.88
2022-06-28 01:50,1.11,2.89,0.72,1.87
2022-06-28 02:00,1.11,2.89,0.72,1.87
2022-06-28 02:10,1.09,2.9,0.72,1.87
2022-06-28 02:20,1.13,2.89,0.72,1.86
2022-06-28 02:30,1.15,2.88,0.71,1.86
2022-06-28 02:40,1.15,2.88,0.7,1.86
2022-06-28 02:50,1.15,2.89,0.7,1.87
2022-06-28 03:00,1.15,2.89,0.7,1.87
2022-06-28 03:10,1.14,2.89,0.72,1.86
2022-06-28 03:20,1.14,2.89,0.72,1.86
2022-06-28 03:30,1.13,2.89,0.72,1.86
2022-06-28 03:40,1.13,2.89,0.71,1.87
2022-06-28 03:50,1.13,2.89,0.71,1.87
2022-06-28 04:00,1.12,2.89,0.71,1.88
2022-06-28 04:10,1.13,2.89,0.72,1.87
2022-06-28 04:20,1.13,2.89,0.71,1.87
2022-06-28 04:30,1.13,2.89,0.71,1.87
2022-06-28 04:40,1.13,2.89,0.71,1.87
2022-06-28 04:50,1.13,2.89,0.71,1.87
2022-06-28 05:00,1.13,2.89,0.71,1.87
2022-06-28 05:10,1.13,2.89,0.71,1.87
2022-06-28 05:20,1.14,2.89,0.71,1.87
2022-06-28 05:30,1.14,2.89,0.71,1.87
2022-06-28 05:40,1.13,2.89,0.71,1.87
2022-06-28 05:50,1.12,2.89,0.71,1.88
2022-06-28 06:00,1.13,2.89,0.71,2.03
2022-06-28 06:10,1.12,2.89,0.71,2.14
2022-06-28 06:20,1.13,2.88,0.71,2.23
2022-06-28 06:30,1.13,2.88,0.74,2.3
2022-06-28 06:40,1.11,2.93,0.91,2.36
2022-06-28 06:50,1.12,3.1,1.01,2.41
2022-06-28 07:00,1.17,3.16,1.09,2.46
2022-06-28 07:10,1.34,3.24,1.15,2.5
2022-06-28 07:20,1.55,3.29,1.23,2.54
2022-06-28 07:30,1.69,3.34,1.28,2.58
2022-06-28 07:40,1.69,3.34,1.28,2.58
2022-06-28 07:50,1.9,3.67,1.48,2.64
2022-06-28 08:00,2.03,3.77,1.57,2.65
2022-06-28 08:10,2.19,3.83,1.64,2.64
2022-06-28 08:20,2.26,3.97,1.7,2.61
2022-06-28 08:30,2.32,4.05,1.81,2.62
2022-06-28 08:40,2.37,4.09,1.85,2.64
2022-06-28 08:50,2.39,4.07,1.86,2.63
2022-06-28 09:00,2.39,4.07,1.86,2.63
2022-06-28 09:10,2.38,4.05,1.82,2.62
2022-06-28 09:20,2.3,3.99,1.77,2.71
2022-06-28 09:30,2.24,3.92,1.73,2.73
2022-06-28 09:40,2.15,3.87,1.67,2.74
2022-06-28 09:50,2.15,3.87,1.67,2.74
2022-06-28 10:00,1.99,3.77,1.6,2.72
2022-06-28 10:10,1.94,3.72,1.57,2.7
2022-06-28 10:20,1.87,3.68,1.53,2.66
2022-06-28 10:30,1.87,3.68,1.53,2.66
2022-06-28 10:40,1.83,3.6,1.42,2.6
2022-06-28 10:50,1.83,3.6,1.42,2.6
2022-06-28 11:00,1.79,3.54,1.35,2.51
2022-06-28 11:10,1.77,3.53,1.33,2.47
2022-06-28 11:20,1.74,3.5,1.3,2.43
2022-06-28 11:30,1.71,3.47,1.27,2.38
2022-06-28 11:40,1.71,3.47,1.27,2.38
2022-06-28 11:50,1.65,3.41,1.22,2.32
2022-06-28 12:00,1.62,3.37,1.19,2.3
2022-06-28 12:10,1.62,3.37,1.19,2.3
2022-06-28 12:20,1.61,3.31,1.13,2.27
2022-06-28 12:30,1.59,3.31,1.1,2.24
2022-06-28 12:40,1.55,3.3,1.11,2.22
2022-06-28 12:50,1.55,3.3,1.11,2.22
2022-06-28 13:00,1.54,3.28,1.09,2.2
2022-06-28 13:10,1.5,3.24,1.05,2.16
2022-06-28 13:20,1.48,3.22,1.04,2.15
2022-06-28 13:30,1.47,3.2,1.02,2.15
2022-06-28 13:40,1.47,3.19,1.0,2.15
2022-06-28 13:50,1.45,3.17,0.99,2.13
2022-06-28 14:00,1.45,3.17,0.99,2.13
2022-06-28 14:10,1.42,3.15,0.97,2.11
2022-06-28 14:20,1.4,3.14,0.96,2.08
2022-06-28 14:30,1.4,3.13,0.95,2.07
2022-06-28 14:40,1.39,3.12,0.94,2.06
2022-06-28 14:50,1.39,3.1,0.93,2.05
2022-06-28 15:00,1.39,3.1,0.93,2.05
2022-06-28 15:10,1.37,3.09,0.91,2.03
2022-06-28 15:20,1.37,3.09,0.91,2.03
2022-06-28 15:30,1.34,3.07,0.89,2.07
2022-06-28 15:40,1.35,3.07,0.88,2.07
2022-06-28 15:50,1.35,3.07,0.88,2.07
2022-06-28 16:00,1.34,3.06,0.87,2.06
2022-06-28 16:10,1.33,3.05,0.91,2.05
2022-06-28 16:20,1.32,3.09,0.91,2.05
2022-06-28 16:30,1.35,3.09,0.91,2.05
2022-06-28 16:40,1.38,3.08,0.9,2.05
2022-06-28 16:50,1.37,3.08,0.91,2.04
2022-06-28 17:00,1.37,3.08,0.91,2.04
2022-06-28 17:10,1.38,3.1,0.91,2.04
2022-06-28 17:20,1.38,3.1,0.92,2.04
2022-06-28 17:30,1.37,3.1,0.92,2.04
2022-06-28 17:40,1.38,3.1,0.92,2.04
2022-06-28 17:50,1.38,3.1,0.92,2.05
2022-06-28 18:00,1.38,3.1,0.92,2.06
2022-06-28 18:10,1.39,3.1,0.92,2.06
2022-06-28 18:20,1.4,3.1,0.93,2.06
2022-06-28 18:30,1.4,3.1,0.93,2.06
2022-06-28 18:40,1.4,3.1,0.93,2.2
2022-06-28 18:50,1.4,3.11,0.93,2.27
2022-06-28 19:00,1.4,3.12,0.94,2.31
2022-06-28 19:10,1.4,3.12,1.01,2.34
2022-06-28 19:20,1.4,3.12,1.01,2.34
2022-06-28 19:30,1.41,3.21,1.1,2.36
2022-06-28 19:40,1.41,3.21,1.1,2.36
2022-06-28 19:50,1.6,3.41,1.25,2.4
2022-06-28 20:00,1.49,3.36,1.22,2.39
2022-06-28 20:10,1.86,3.51,1.3,2.37
2022-06-28 20:20,1.92,3.62,1.35,2.33
2022-06-28 20:30,1.95,3.66,1.43,2.28
2022-06-28 20:40,1.98,3.67,1.45,2.25
2022-06-28 20:50,1.99,3.66,1.43,2.24
2022-06-28 21:00,1.97,3.62,1.39,2.26
2022-06-28 21:10,1.95,3.57,1.36,2.33
2022-06-28 21:20,1.9,3.53,1.33,2.4
2022-06-28 21:30,1.84,3.51,1.31,2.43
2022-06-28 21:40,1.79,3.48,1.3,2.45
2022-06-28 21:50,1.75,3.46,1.29,2.45
2022-06-28 22:00,1.72,3.45,1.3,2.44
2022-06-28 22:10,1.72,3.45,1.3,2.44
2022-06-28 22:20,1.7,3.46,1.3,2.43
2022-06-28 22:30,1.7,3.46,1.29,2.42
2022-06-28 22:40,1.72,3.45,1.27,2.39
2022-06-28 22:50,1.72,3.45,1.27,2.39
2022-06-28 23:00,1.72,3.44,1.26,2.38
2022-06-28 23:10,1.72,3.44,1.25,2.35
2022-06-28 23:20,1.72,3.43,1.25,2.34
2022-06-28 23:30,1.71,3.42,1.24,2.33
2022-06-28 23:40,1.67,3.42,1.23,2.33
2022-06-28 23:50,1.66,3.4,1.22,2.33
2022-06-29 00:00,1.64,3.38,1.2,2.34
2022-06-29 00:10,1.64,3.37,1.19,2.33
2022-06-29 00:20,1.64,3.37,1.19,2.33
2022-06-29 00:30,1.62,3.35,1.18,2.33
2022-06-29 00:40,1.61,3.34,1.17,2.31
2022-06-29 00:50,1.6,3.34,1.17,2.3
2022-06-29 01:00,1.6,3.34,1.16,2.3
2022-06-29 01:10,1.6,3.33,1.15,2.28
2022-06-29 01:20,1.59,3.33,1.15,2.28
2022-06-29 01:30,1.59,3.32,1.14,2.28
2022-06-29 01:40,1.58,3.32,1.14,2.27
2022-06-29 01:50,1.58,3.32,1.14,2.27
2022-06-29 02:00,1.58,3.32,1.14,2.26
2022-06-29 02:10,1.57,3.31,1.13,2.25
2022-06-29 02:20,1.57,3.31,1.13,2.25
2022-06-29 02:30,1.57,3.31,1.12,2.25
2022-06-29 02:40,1.58,3.3,1.12,2.25
2022-06-29 02:50,1.57,3.3,1.12,2.25
2022-06-29 03:00,1.58,3.3,1.12,2.25
2022-06-29 03:10,1.58,3.3,1.12,2.25
2022-06-29 03:20,1.58,3.3,1.11,2.24
2022-06-29 03:30,1.57,3.3,1.11,2.24
2022-06-29 03:40,1.57,3.29,1.11,2.25
2022-06-29 03:50,1.57,3.29,1.11,2.25
2022-06-29 04:00,1.58,3.29,1.11,2.24
2022-06-29 04:10,1.58,3.29,1.11,2.24
2022-06-29 04:20,1.58,3.29,1.12,2.24
2022-06-29 04:30,1.58,3.29,1.11,2.23
2022-06-29 04:40,1.59,3.3,1.1,2.23
2022-06-29 04:50,1.59,3.3,1.1,2.23
2022-06-29 05:00,1.59,3.29,1.11,2.23
2022-06-29 05:10,1.59,3.3,1.12,2.23
2022-06-29 05:20,1.59,3.3,1.11,2.23
2022-06-29 05:30,1.59,3.3,1.11,2.23
2022-06-29 05:40,1.59,3.3,1.11,2.23
2022-06-29 05:50,1.59,3.3,1.11,2.26
2022-06-29 06:00,1.6,3.3,1.11,2.44
2022-06-29 06:10,1.6,3.3,1.11,2.61
2022-06-29 06:20,1.59,3.3,1.12,2.73
2022-06-29 06:30,1.59,3.3,1.19,2.81
2022-06-29 06:40,1.59,3.42,1.42,2.89
2022-06-29 06:50,1.59,3.42,1.42,2.89
2022-06-29 07:00,1.59,3.65,1.56,2.96
2022-06-29 07:10,1.94,3.86,1.74,3.09
2022-06-29 07:20,2.26,3.94,1.83,3.15
2022-06-29 07:30,2.45,4.06,1.9,3.22
2022-06-29 07:40,2.59,4.32,2.05,3.27
2022-06-29 07:50,2.59,4.32,2.05,3.27
2022-06-29 08:00,2.85,4.57,2.39,3.34
2022-06-29 08:10,2.96,4.69,2.48,3.34
2022-06-29 08:20,3.05,4.77,2.55,3.37
2022-06-29 08:30,3.05,4.77,2.55,3.37
2022-06-29 08:40,3.18,4.88,2.65,3.49
2022-06-29 08:50,3.22,4.89,2.66,3.49
2022-06-29 09:00,3.2,4.89,2.67,3.49
2022-06-29 09:10,3.2,4.89,2.67,3.49
2022-06-29 09:20,3.19,4.87,2.65,3.48
2022-06-29 09:30,3.11,4.77,2.56,3.47
2022-06-29 09:40,3.04,4.7,2.5,3.46
2022-06-29 09:50,2.97,4.64,2.45,3.43
2022-06-29 10:00,2.9,4.59,2.4,3.39
2022-06-29 10:10,2.9,4.59,2.4,3.39
2022-06-29 10:20,2.78,4.48,2.3,3.29
2022-06-29 10:30,2.71,4.42,2.23,3.24
2022-06-29 10:40,2.67,4.37,2.18,3.19
2022-06-29 10:50,2.63,4.32,2.13,3.14
2022-06-29 11:00,2.63,4.32,2.13,3.14
2022-06-29 11:10,2.53,4.22,2.03,3.04
2022-06-29 11:20,2.47,4.17,1.98,3.0
2022-06-29 11:30,2.47,4.17,1.98,3.0
2022-06-29 11:40,2.39,4.08,1.9,2.91
2022-06-29 11:50,2.34,4.04,1.85,2.88
2022-06-29 12:00,2.3,4.0,1.81,2.85
2022-06-29 12:10,2.26,3.96,1.77,2.81
2022-06-29 12:20,2.22,3.92,1.74,2.78
2022-06-29 12:30,2.19,3.89,1.7,2.75
2022-06-29 12:40,2.19,3.89,1.7,2.75
2022-06-29 12:50,2.12,3.83,1.63,2.69
2022-06-29 13:00,2.1,3.79,1.61,2.66
2022-06-29 13:10,2.06,3.76,1.57,2.63
2022-06-29 13:20,2.03,3.74,1.54,2.61
2022-06-29 13:30,2.01,3.71,1.52,2.58
2022-06-29 13:40,2.0,3.69,1.5,2.56
2022-06-29 13:50,1.97,3.67,1.47,2.54
2022-06-29 14:00,1.95,3.64,1.45,2.52
2022-06-29 14:10,1.92,3.62,1.43,2.49
2022-06-29 14:20,1.91,3.6,1.41,2.48
2022-06-29 14:30,1.88,3.57,1.39,2.46
2022-06-29 14:40,1.88,3.57,1.39,2.46
2022-06-29 14:50,1.85,3.54,1.35,2.43
2022-06-29 15:00,1.85,3.54,1.35,2.43
2022-06-29 15:10,1.81,3.51,1.31,2.39
2022-06-29 15:20,1.8,3.49,1.29,2.38
2022-06-29 15:30,1.77,3.47,1.27,2.36
2022-06-29 15:40,1.76,3.45,1.26,2.36
2022-06-29 15:50,1.74,3.44,1.25,2.35
2022-06-29 16:00,1.73,3.42,1.24,2.35
2022-06-29 16:10,1.71,3.41,1.22,2.33
2022-06-29 16:20,1.7,3.4,1.22,2.32
2022-06-29 16:30,1.7,3.4,1.22,2.32
2022-06-29 16:40,1.68,3.39,1.2,2.3
2022-06-29 16:50,1.68,3.39,1.2,2.3
2022-06-29 17:00,1.68,3.38,1.19,2.29
2022-06-29 17:10,1.66,3.36,1.17,2.27
2022-06-29 17:20,1.66,3.35,1.15,2.27
2022-06-29 17:30,1.64,3.35,1.15,2.25
2022-06-29 17:40,1.63,3.34,1.15,2.25
2022-06-29 17:50,1.63,3.34,1.15,2.25
2022-06-29 18:00,1.63,3.34,1.15,2.25
2022-06-29 18:10,1.61,3.32,1.13,2.23
2022-06-29 18:20,1.6,3.31,1.12,2.22
2022-06-29 18:30,1.6,3.31,1.12,2.22
2022-06-29 18:40,1.59,3.3,1.11,2.24
2022-06-29 18:50,1.59,3.29,1.1,2.34
2022-06-29 19:00,1.58,3.29,1.1,2.45
2022-06-29 19:10,1.58,3.29,1.1,2.45
2022-06-29 19:20,1.57,3.28,1.1,2.53
2022-06-29 19:30,1.57,3.32,1.24,2.62
2022-06-29 19:40,1.57,3.47,1.35,2.65
2022-06-29 19:50,1.62,3.57,1.43,2.67
2022-06-29 20:00,1.76,3.64,1.48,2.68
2022-06-29 20:10,1.76,3.64,1.48,2.68
2022-06-29 20:20,2.1,3.76,1.58,2.69
2022-06-29 20:30,2.1,3.76,1.58,2.69
2022-06-29 20:40,2.31,3.98,1.73,2.66
2022-06-29 20:50,2.36,4.02,1.78,2.63
2022-06-29 21:00,2.4,4.06,1.81,2.59
2022-06-29 21:10,2.41,4.06,1.83,2.56
2022-06-29 21:20,2.39,4.04,1.83,2.6
2022-06-29 21:30,2.38,4.02,1.79,2.66
2022-06-29 21:40,2.34,3.97,1.74,2.71
2022-06-29 21:50,2.34,3.97,1.74,2.71
2022-06-29 22:00,2.25,3.89,1.69,2.76
2022-06-29 22:10,2.2,3.86,1.68,2.75
2022-06-29 22:20,2.2,3.86,1.68,2.75
2022-06-29 22:30,2.14,3.84,1.66,2.72
2022-06-29 22:40,2.14,3.84,1.66,2.72
2022-06-29 22:50,2.13,3.83,1.64,2.7
2022-06-29 23:00,2.13,3.81,1.61,2.67
2022-06-29 23:10,2.15,3.8,1.59,2.65
2022-06-29 23:20,2.16,3.78,1.58,2.63
2022-06-29 23:30,2.16,3.78,1.57,2.61
2022-06-29 23:40,2.15,3.79,1.57,2.6
